ID,X100_T1,X103_T1,X105_T1,X106_T1,X113_T1,X114_T1,X118_T1,X121_T1,X124_T1,X12_T1,X13_T1,X15_T1,X17_T1,X20_T1,X22_T1,X23_T1,X26_T1,X33_T1,X36_T1,X39_T1,X404_T1,X409_T1,X40_T1,X410_T1,X412_T1,X414_T1,X419_T1,X41_T1,X422_T1,X425_T1,X427_T1,X42_T1,X431_T1,X432_T1,X433_T1,X434_T1,X437_T1,X438_T1,X43_T1,X440_T1,X441_T1,X443_T1,X44_T1,X46_T1,X48_T1,X50_T1,X51_T1,X52_T1,X53_T1,X54_T1,X55_T1,X57_T1,X65_T1,X67_T1,X68_T1,X700_T1,X701_T1,X707_T1,X708_T1,X709_T1,X710_T1,X711_T1,X714_T1,X715_T1,X716_T1,X719_T1,X71_T1,X721_T1,X722_T1,X725_T1,X726_T1,X728_T1,X72_T1,X730_T1,X731_T1,X732_T1,X737_T1,X73_T1,X740_T1,X750_T1,X754_T1,X757_T1,X75_T1,X766_T1,X768_T1,X769_T1,X77_T1,X79_T1,X7_T1,X80_T1,X81_T1,X85_T1,X86_T1,X87_T1,X97_T1,X98_T1
IGFBP4,-0.108942492,-0.138486864,-0.134203491,-0.141017502,-0.177663438,-0.149869319,-0.189017466,-0.111463677,-0.150028207,-0.134095562,-0.136985846,-0.114946484,-0.124814193,-0.146377247,-0.112180407,-0.152687471,-0.184440262,-0.145037966,-0.143724311,-0.125327078,-0.13942478,-0.148927895,-0.145162065,-0.144779904,-0.108003956,-0.118312977,-0.173366573,-0.120031062,-0.108490796,-0.122609568,-0.184758847,-0.12640152,-0.125258453,-0.15549828,-0.141577365,-0.102779716,-0.18358269,-0.181570795,-0.156846092,-0.135826596,-0.135478562,-0.152884231,-0.15353918,-0.156812982,-0.12025627,-0.141327551,-0.130131444,-0.164272519,-0.137426017,-0.166878081,-0.163624011,-0.123793687,-0.132004022,-0.143987834,-0.119936609,-0.1422944,-0.161981302,-0.102953726,-0.148125758,-0.134257334,-0.122468118,-0.118050173,-0.117189778,-0.10672507,-0.128269156,-0.115331777,-0.143941095,-0.105986232,-0.153535437,-0.102899543,-0.203291144,-0.093016826,-0.154022498,-0.139235307,-0.121385038,-0.152181163,-0.149671305,-0.155376626,-0.110942023,-0.111094977,-0.1063102,-0.119072919,-0.150856634,-0.122919892,-0.126961338,-0.120096245,-0.105167596,-0.132263059,-0.152138119,-0.135602451,-0.144575279,-0.094764284,-0.159417996,-0.136705383,-0.121421971,-0.137711526
LYPD4,-0.212756066,-0.164708402,-0.170541778,-0.166990152,-0.181651019,-0.153786082,-0.21498184,-0.138120794,-0.197315299,-0.135358042,-0.137064953,-0.11933436,-0.135921425,-0.151684574,-0.118570457,-0.156154577,-0.187331531,-0.153271217,-0.166453996,-0.13681314,-0.153309747,-0.190661652,-0.15529952,-0.159227996,-0.108448515,-0.136143245,-0.175162101,-0.130320968,-0.116385884,-0.134174101,-0.192258562,-0.131646375,-0.142376223,-0.159214226,-0.148146189,-0.129822569,-0.191909257,-0.18230425,-0.158249513,-0.143246497,-0.142893278,-0.153104787,-0.178006713,-0.168101917,-0.142341376,-0.153077731,-0.145481652,-0.176349723,-0.140008801,-0.194682916,-0.172399189,-0.130535807,-0.179324832,-0.14405177,-0.172624792,-0.144201871,-0.176445498,-0.127676912,-0.162213496,-0.135160168,-0.149130243,-0.131528943,-0.138531232,-0.130990088,-0.143664962,-0.131662498,-0.18159154,-0.147210853,-0.192792354,-0.136763797,-0.207811943,-0.146947034,-0.161833511,-0.163577971,-0.125157366,-0.160431116,-0.175248864,-0.170883632,-0.117216862,-0.1240984,-0.114112323,-0.12811644,-0.160437017,-0.130344305,-0.141388137,-0.13359603,-0.112978517,-0.142790739,-0.155287653,-0.145727872,-0.156155628,-0.163213327,-0.161677997,-0.169292574,-0.13168227,-0.18991313
F12,-0.20844432,-0.1577623,-0.156686172,-0.160064112,-0.176885374,-0.147708347,-0.202393053,-0.133803092,-0.183129172,-0.129235016,-0.133979757,-0.115978925,-0.128257435,-0.147040663,-0.110383205,-0.143029104,-0.17673021,-0.14788218,-0.159364002,-0.129474823,-0.149078138,-0.185741819,-0.148782585,-0.14995534,-0.100150085,-0.127633344,-0.173180828,-0.128239864,-0.110273558,-0.12846322,-0.185775757,-0.1244943,-0.124216501,-0.153268712,-0.146310782,-0.124458698,-0.176065651,-0.175377178,-0.152223058,-0.138266015,-0.132736132,-0.144870707,-0.16773639,-0.164681027,-0.134238208,-0.148497152,-0.142496889,-0.159911306,-0.134658748,-0.183488762,-0.163349787,-0.126650518,-0.169914443,-0.141046777,-0.159766367,-0.137349105,-0.171574901,-0.120665859,-0.15757283,-0.130646001,-0.145139993,-0.126531197,-0.131662718,-0.126806464,-0.136089248,-0.12907032,-0.172865686,-0.140937541,-0.181460461,-0.131729922,-0.200169641,-0.133863374,-0.151028276,-0.159998167,-0.120756317,-0.156811239,-0.167484248,-0.163800185,-0.112007562,-0.117650422,-0.10819781,-0.121374906,-0.153057533,-0.123528451,-0.13339791,-0.123919193,-0.109670362,-0.136754869,-0.145461107,-0.140609527,-0.149445519,-0.156285954,-0.15646261,-0.161312038,-0.127006691,-0.177171006
MIR8085,-0.211097702,-0.164361097,-0.16818894,-0.166124397,-0.181067471,-0.153651021,-0.211834644,-0.134741723,-0.194793321,-0.133969314,-0.136748523,-0.11933436,-0.133811051,-0.151021159,-0.116972944,-0.155411625,-0.185885897,-0.152073653,-0.16520282,-0.135058325,-0.152648558,-0.188116911,-0.153851312,-0.160090569,-0.107929863,-0.134522311,-0.174666783,-0.130089734,-0.116131204,-0.132175293,-0.190097627,-0.13021596,-0.141929672,-0.156538745,-0.148242789,-0.128481601,-0.190984082,-0.18181528,-0.155772888,-0.141823502,-0.141471278,-0.152663675,-0.174683961,-0.167930872,-0.139481434,-0.150289552,-0.144344599,-0.174504594,-0.137887228,-0.195044018,-0.171439404,-0.128935982,-0.177442754,-0.143156666,-0.172624792,-0.142930223,-0.174083997,-0.126385402,-0.159727425,-0.135084931,-0.146590993,-0.130317368,-0.136323495,-0.129874455,-0.141221184,-0.131144062,-0.179006102,-0.145418478,-0.193601775,-0.136763797,-0.206197372,-0.144713238,-0.160531675,-0.162432433,-0.124057104,-0.158747452,-0.173878637,-0.168586298,-0.116506503,-0.123023737,-0.112979757,-0.127787585,-0.158883441,-0.129370612,-0.140500334,-0.132401358,-0.111232546,-0.141527417,-0.154783728,-0.144170115,-0.154965125,-0.161893827,-0.160547996,-0.16729744,-0.129863989,-0.18662484
SERPINB2,-0.207449302,-0.161235351,-0.163221836,-0.163960009,-0.178733277,-0.150949805,-0.207376115,-0.136055806,-0.190379859,-0.134411182,-0.136115662,-0.118560029,-0.133033545,-0.151779348,-0.115974499,-0.154173373,-0.186006366,-0.148181571,-0.160823707,-0.12979388,-0.152780796,-0.18845621,-0.152946182,-0.155346419,-0.108152142,-0.136683556,-0.173552317,-0.128586714,-0.117786626,-0.132318065,-0.186411326,-0.129739155,-0.140887721,-0.158471037,-0.144378775,-0.130493053,-0.168086024,-0.179125946,-0.158084405,-0.141112005,-0.13395499,-0.151487378,-0.172569483,-0.16057596,-0.136939264,-0.149293774,-0.138375074,-0.172156249,-0.139639832,-0.190710797,-0.164720908,-0.130421534,-0.168301234,-0.141622201,-0.172311172,-0.139539164,-0.174083997,-0.126200901,-0.160721854,-0.135160168,-0.146409618,-0.129105793,-0.136323495,-0.130432271,-0.136089248,-0.129459147,-0.178682922,-0.145418478,-0.187531118,-0.135619735,-0.206950838,-0.141841215,-0.158318555,-0.161716473,-0.121699399,-0.157568887,-0.170453072,-0.168394853,-0.114138639,-0.120766945,-0.111973031,-0.12877415,-0.159660229,-0.12705809,-0.1379479,-0.130728819,-0.111600119,-0.138579667,-0.149996436,-0.145282798,-0.155073352,-0.156450891,-0.161504151,-0.165634828,-0.130513375,-0.184569658
ANOS1,-0.212424394,-0.164708402,-0.169496072,-0.167423029,-0.181456503,-0.153921142,-0.213932775,-0.137745342,-0.197630547,-0.134348058,-0.137935137,-0.121055096,-0.135254991,-0.151968896,-0.118770146,-0.157021353,-0.187813409,-0.151325176,-0.166453996,-0.13681314,-0.153309747,-0.190661652,-0.154213364,-0.160521855,-0.109485818,-0.135602934,-0.173552317,-0.131823988,-0.118678007,-0.134031329,-0.192258562,-0.131884777,-0.142822773,-0.159660139,-0.149691794,-0.130493053,-0.189596321,-0.180918836,-0.158249513,-0.143348139,-0.143096421,-0.14884071,-0.178006713,-0.167759828,-0.141388062,-0.153077731,-0.144913126,-0.176181984,-0.139639832,-0.196127323,-0.171576516,-0.1309929,-0.179324832,-0.143796026,-0.169174971,-0.143989929,-0.176150311,-0.127676912,-0.162379235,-0.135611584,-0.148404743,-0.130620262,-0.138776536,-0.130990088,-0.143664962,-0.13140328,-0.18159154,-0.147210853,-0.194006486,-0.137221422,-0.207811943,-0.147585261,-0.161182593,-0.163434778,-0.126414809,-0.159252551,-0.175248864,-0.16992641,-0.117453648,-0.123453602,-0.113357279,-0.129103006,-0.160437017,-0.129857459,-0.141721063,-0.133834964,-0.112243371,-0.142790739,-0.155539616,-0.145616603,-0.156372083,-0.163708139,-0.161330305,-0.169957619,-0.131812147,-0.190735202
SPACA6P-AS,-0.211429375,-0.16522936,-0.170541778,-0.167423029,-0.181164729,-0.153786082,-0.21498184,-0.137369889,-0.196684805,-0.135358042,-0.137776922,-0.119248323,-0.134921774,-0.152158443,-0.118470612,-0.156402227,-0.188054349,-0.15282213,-0.166036937,-0.136494083,-0.151590656,-0.190322353,-0.153308234,-0.160090569,-0.109559911,-0.134792467,-0.175224016,-0.130899053,-0.118932687,-0.133888557,-0.192131448,-0.131527173,-0.140738871,-0.15891695,-0.148242789,-0.130269559,-0.191562316,-0.182874715,-0.15758908,-0.143551424,-0.143096421,-0.153692935,-0.176798439,-0.167930872,-0.142341376,-0.150090397,-0.145765915,-0.176181984,-0.139732074,-0.193960713,-0.172399189,-0.1309929,-0.176636149,-0.144179642,-0.171997552,-0.143636694,-0.17688828,-0.128045915,-0.161219068,-0.135461112,-0.148404743,-0.131226049,-0.138531232,-0.130571725,-0.142931829,-0.131273671,-0.18126836,-0.145776953,-0.194006486,-0.135619735,-0.207811943,-0.146947034,-0.161833511,-0.1648667,-0.125786088,-0.16026275,-0.175020493,-0.170883632,-0.117098468,-0.123776001,-0.114112323,-0.12877415,-0.160954875,-0.130587729,-0.142053989,-0.133476562,-0.11279473,-0.142369631,-0.155413634,-0.14583914,-0.15518158,-0.16304839,-0.161677997,-0.16862753,-0.131812147,-0.189091057
SPACA6,-0.198162465,-0.156546732,-0.143876272,-0.160713428,-0.169201986,-0.146222679,-0.205015717,-0.129673116,-0.182813924,-0.128856272,-0.131131883,-0.101954928,-0.121482024,-0.1461877,-0.107587559,-0.145753259,-0.180464767,-0.140397407,-0.157904298,-0.128039065,-0.129242471,-0.170134072,-0.143170779,-0.155130776,-0.104151114,-0.121014532,-0.170580408,-0.117603107,-0.110910258,-0.113043842,-0.18552153,-0.118891842,-0.121983749,-0.14033722,-0.123126698,-0.11685988,-0.183004456,-0.178148007,-0.144380411,-0.133183892,-0.131517275,-0.148252561,-0.162299161,-0.153734181,-0.138687006,-0.125594259,-0.134963917,-0.168633731,-0.132629417,-0.170489098,-0.162527114,-0.122079589,-0.158890846,-0.137082743,-0.16666601,-0.132827693,-0.159767394,-0.119558851,-0.141993449,-0.127862265,-0.135527118,-0.12350226,-0.127492549,-0.119833758,-0.136822382,-0.127515013,-0.169957068,-0.136815079,-0.187126408,-0.110679169,-0.202322402,-0.11950326,-0.154673415,-0.149974717,-0.105038284,-0.154538292,-0.167484248,-0.156525293,-0.107745407,-0.113996567,-0.104422589,-0.124827887,-0.150986099,-0.121824487,-0.133175959,-0.116512231,-0.105535169,-0.132403428,-0.144453256,-0.138272892,-0.138622764,-0.150513143,-0.15646261,-0.160646993,-0.115837251,-0.171827534
C9orf152,-0.212092721,-0.165055707,-0.170541778,-0.166773713,-0.181748277,-0.154461385,-0.215244107,-0.13830852,-0.197000052,-0.135105546,-0.137935137,-0.120969059,-0.135921425,-0.15234799,-0.118770146,-0.157145178,-0.187813409,-0.153570607,-0.166871054,-0.13681314,-0.154103174,-0.19134025,-0.15529952,-0.161384427,-0.109782191,-0.136143245,-0.173428488,-0.131708371,-0.118932687,-0.135316277,-0.190478969,-0.13212318,-0.144013575,-0.159362864,-0.149498594,-0.130493053,-0.191909257,-0.18279322,-0.158249513,-0.143754709,-0.143096421,-0.15295775,-0.177402576,-0.168786094,-0.142659147,-0.153077731,-0.146050178,-0.17685294,-0.140008801,-0.196127323,-0.172124965,-0.129964441,-0.179324832,-0.143284538,-0.171997552,-0.144201871,-0.177035874,-0.128045915,-0.162379235,-0.13531064,-0.149311618,-0.131528943,-0.138776536,-0.130711179,-0.143664962,-0.131662498,-0.18159154,-0.146852378,-0.194006486,-0.137679047,-0.207811943,-0.147585261,-0.161963694,-0.1648667,-0.125943268,-0.159420918,-0.174563751,-0.170309299,-0.117690434,-0.124313333,-0.114238163,-0.129103006,-0.161213805,-0.130344305,-0.141721063,-0.13359603,-0.113162303,-0.142790739,-0.156043541,-0.144948993,-0.156804993,-0.163708139,-0.161851843,-0.16862753,-0.132071901,-0.18991313
MIR548K,-0.212092721,-0.16522936,-0.170018925,-0.166990152,-0.181456503,-0.154056203,-0.215244107,-0.137933068,-0.196369557,-0.135231794,-0.137460491,-0.120108691,-0.135477136,-0.15130548,-0.118470612,-0.156154577,-0.186729183,-0.153420912,-0.166245466,-0.135536911,-0.153838698,-0.19134025,-0.154756442,-0.160306212,-0.109337632,-0.136278323,-0.175162101,-0.131130287,-0.118678007,-0.133888557,-0.191495879,-0.131884777,-0.143418174,-0.15891695,-0.149112192,-0.128034612,-0.190521495,-0.182711725,-0.15758908,-0.142534999,-0.142182278,-0.153251824,-0.17498603,-0.168272961,-0.141546948,-0.151086175,-0.145055257,-0.175846506,-0.139824317,-0.194321814,-0.171713629,-0.130878627,-0.179324832,-0.143476346,-0.171997552,-0.143848635,-0.176297905,-0.127123408,-0.161716282,-0.13433257,-0.148948868,-0.131226049,-0.138531232,-0.130153363,-0.143176207,-0.130107191,-0.18142995,-0.145418478,-0.192792354,-0.13607736,-0.207489028,-0.143436784,-0.161703327,-0.164293931,-0.124685825,-0.160094383,-0.174563751,-0.170117854,-0.117572041,-0.123453602,-0.114238163,-0.128280868,-0.160825411,-0.129614035,-0.141610088,-0.133357095,-0.112610944,-0.14251,-0.155287653,-0.144615188,-0.156155628,-0.162223702,-0.160982612,-0.16862753,-0.131942024,-0.18991313
CNTNAP3,-0.209771011,-0.161582656,-0.135249197,-0.163310693,-0.177955212,-0.11313279,-0.207638381,-0.123290426,-0.184074913,0.024156246,-0.128995978,-0.045342719,-0.107264768,0.067811315,-0.103693622,-0.065638345,-0.159503064,-0.143241621,-0.148103424,-0.113202901,-0.08758757,-0.132641551,-0.138283078,-0.132703887,0.105680603,0.117532845,-0.14872449,-0.106388265,-0.106326013,-0.087915967,-0.172810148,-0.079793835,-0.020914479,-0.154011902,-0.117910279,-0.111049019,-0.172018014,-0.079539092,-0.154452021,-0.119767086,-0.064378538,-0.069220097,-0.147497814,-0.127906467,-0.132172694,-0.109462656,-0.083370162,-0.1038865,-0.041032813,-0.171572404,-0.130579979,-0.113966191,-0.118829478,-0.12474309,-0.16635239,-0.043388508,0.036680013,-0.123617882,-0.137684258,-0.060074532,-0.146590993,-0.122593578,-0.094376499,-0.107701249,-0.139021783,-0.116498257,-0.176259074,-0.139145166,-0.18874525,-0.120060483,-0.128052146,-0.105143145,0.081870093,-0.105012385,-0.034464314,-0.112109961,-0.174563751,-0.110195718,-0.045825772,-0.113029371,-0.090202591,-0.127952012,-0.121727092,-0.125719261,-0.10243578,-0.125352798,-0.099929685,-0.139702619,-0.049715277,-0.107562824,-0.044464793,-0.070023666,-0.10413489,-0.167962485,-0.125058533,-0.155797121
IL17REL,-0.210434357,-0.162624572,-0.16139185,-0.163094254,-0.17805247,-0.153110778,-0.211834644,-0.13342764,-0.196684805,-0.132580587,-0.134137972,-0.114172153,-0.132367111,-0.149599553,-0.114376987,-0.15243982,-0.183235566,-0.145936139,-0.16249194,-0.132505867,-0.149607089,-0.182688129,-0.152222078,-0.160090569,-0.10548479,-0.133441689,-0.174047635,-0.127893013,-0.110910258,-0.131318661,-0.190224741,-0.12544791,-0.139250369,-0.156538745,-0.141770566,-0.124235203,-0.188324207,-0.180674351,-0.15403925,-0.1384693,-0.13466599,-0.150531637,-0.175590166,-0.167417739,-0.133920436,-0.152281108,-0.142923284,-0.174840072,-0.138809651,-0.192877407,-0.168285824,-0.127221884,-0.175560676,-0.141366457,-0.169174971,-0.141234694,-0.172165277,-0.125093893,-0.162213496,-0.133504973,-0.146409618,-0.128197112,-0.133747802,-0.125690831,-0.139754916,-0.123756355,-0.175774304,-0.140758304,-0.189959381,-0.129899421,-0.204798077,-0.139288306,-0.159880757,-0.156418364,-0.124843006,-0.157821437,-0.171138185,-0.162077184,-0.11342828,-0.121626675,-0.11008542,-0.125650025,-0.159919158,-0.12778836,-0.138058876,-0.130012016,-0.110956867,-0.140544834,-0.152138119,-0.144170115,-0.154748669,-0.160244453,-0.158896457,-0.167629963,-0.12843534,-0.188268985
ZNF697,-0.171628644,-0.152205417,-0.153549054,-0.145346277,-0.173870373,-0.124883077,-0.195836393,-0.126294045,-0.176193731,-0.127088801,-0.135799232,-0.102127002,-0.12081559,-0.134246214,-0.103993156,-0.130151282,-0.175164106,-0.132313853,-0.152065479,-0.116233945,-0.134928696,-0.164365992,-0.132852299,-0.135722892,-0.100298271,-0.118988366,-0.169527856,-0.113903365,-0.103906551,-0.120467987,-0.17687779,-0.111739767,-0.127044655,-0.149850042,-0.13191733,-0.11350746,-0.169936372,-0.169591035,-0.153213708,-0.135216741,-0.109577839,-0.127667361,-0.15172677,-0.143642558,-0.129789409,-0.127187503,-0.120750761,-0.155046877,-0.128662998,-0.163628165,-0.132088213,-0.117622934,-0.14598517,-0.133502326,-0.149416902,-0.129719222,-0.147074323,-0.109964779,-0.152434949,-0.11868346,-0.136071243,-0.117898726,-0.116821822,-0.123599019,-0.120204686,-0.116887083,-0.162362343,-0.126598542,-0.166890883,-0.11617067,-0.197263414,-0.117269464,-0.141394693,-0.136944232,-0.108810612,-0.150244949,-0.163830311,-0.145995844,-0.104430398,-0.110772578,-0.098382236,-0.113646806,-0.141405716,-0.112209264,-0.129735722,-0.12487493,-0.107832499,-0.130578631,-0.146216995,-0.141277137,-0.138622764,-0.138472709,-0.1534203,-0.154329068,-0.108823883,-0.151275722
TMEM240,-0.205790938,-0.158977868,-0.164267542,-0.157033969,-0.174842954,-0.150949805,-0.214195041,-0.136243532,-0.19605431,-0.133085578,-0.134296187,-0.119420397,-0.13425534,-0.1479884,-0.115674966,-0.154916324,-0.186247305,-0.152373044,-0.163951645,-0.135058325,-0.151987369,-0.188116911,-0.152765156,-0.15879671,-0.108374422,-0.1351977,-0.172561681,-0.129164799,-0.114857803,-0.132603609,-0.189080717,-0.127593532,-0.141483122,-0.152376885,-0.144861777,-0.125129182,-0.187399033,-0.178881461,-0.156268213,-0.139790652,-0.138728848,-0.147223301,-0.175590166,-0.163825805,-0.138051463,-0.150488708,-0.143633942,-0.173330422,-0.137241532,-0.192155204,-0.165680693,-0.127107611,-0.176098413,-0.141622201,-0.168547731,-0.140457576,-0.174083997,-0.121772868,-0.161550544,-0.133279265,-0.144233118,-0.12925724,-0.136691451,-0.127782643,-0.140976806,-0.127515013,-0.177228613,-0.143446866,-0.187126408,-0.132873984,-0.203936973,-0.140564761,-0.160401491,-0.160427743,-0.123585563,-0.156811239,-0.1702247,-0.16571463,-0.109876484,-0.122164007,-0.111973031,-0.128445295,-0.157588795,-0.12705809,-0.139834482,-0.127861608,-0.110129828,-0.139702619,-0.154027839,-0.14038699,-0.155398035,-0.161399015,-0.15924415,-0.165302306,-0.129474357,-0.184980695
RFX2,-0.159025079,-0.147169493,-0.120609311,-0.097296876,-0.137106821,-0.115834006,-0.146005776,-0.090813798,-0.151289196,-0.042060805,-0.114281965,-0.057473907,-0.02918093,-0.065914376,-0.067250368,-0.072077256,-0.145287656,-0.099829939,-0.103269642,-0.067896767,-0.07568617,-0.12110539,-0.084880415,-0.055934923,0.029735155,0.003662268,-0.082970994,-0.055632436,-0.056026657,-0.074495397,-0.120947711,-0.068588918,-0.052917267,-0.083408928,-0.114046265,-0.092722457,-0.132582469,-0.096164066,-0.101287128,-0.101064871,-0.075551399,-0.067382133,-0.146893677,-0.121064688,-0.110246474,-0.06903407,-0.089197555,-0.069164539,-0.036143971,-0.090685609,-0.130168643,-0.093168466,-0.028489751,-0.098657191,-0.135617616,-0.058860215,-0.066192897,-0.106828255,-0.128734401,-0.064739171,-0.085467618,-0.100179444,-0.073648305,-0.097102735,-0.103831368,-0.105351892,-0.121964869,-0.103835382,-0.133704623,-0.085738604,-0.100281529,-0.092378599,0.028885389,-0.118472446,-0.036507658,-0.075574454,-0.142591803,-0.078607371,-0.058493843,-0.090998778,-0.071200645,-0.091284644,-0.086512712,-0.105880256,-0.072361453,-0.105282322,-0.071259012,-0.120050951,-0.027290596,-0.100775454,-0.063296387,-0.095424034,-0.081100263,-0.116421518,-0.092069724,-0.095785828
LIN7A,-0.142109768,-0.085696483,-0.081395331,-0.099028386,-0.09625843,-0.073559985,-0.121615001,-0.060965336,-0.104317352,-0.07595838,-0.083983755,-0.06384063,-0.063280131,-0.088660064,-0.045284572,-0.023042472,-0.082884427,-0.078722879,-0.073032905,-0.064387136,-0.071322323,-0.087175506,-0.066234739,-0.098200982,-0.047099411,-0.074007461,-0.100678621,-0.051701461,-0.06710525,-0.048653661,-0.095906289,-0.049874323,-0.065122981,-0.080287533,-0.072218313,-0.063444658,-0.114194635,-0.080517031,-0.094270023,-0.069657347,-0.075043542,-0.061206573,-0.058387665,-0.073172238,-0.082600371,-0.056088956,-0.063756007,0.005814768,-0.074332283,-0.093574423,-0.10082664,-0.046887815,-0.068819986,-0.088107747,-0.114605067,-0.08280957,-0.068701992,-0.07693903,-0.071389021,-0.076852184,-0.084016618,-0.059137347,-0.093763239,-0.065725557,-0.077682935,-0.082151899,-0.078497188,-0.086090871,-0.121158598,-0.058281101,-0.118257084,-0.066849507,-0.05651502,-0.067639237,-0.080989693,-0.100997779,-0.09235017,-0.079756038,-0.036235924,-0.042101609,-0.033448437,-0.06629164,-0.052851908,-0.054639635,-0.060820014,-0.065858171,-0.059772365,-0.060815209,-0.043164247,-0.056268111,-0.067409034,-0.076291289,-0.067974872,-0.101458012,-0.05843153,-0.118392822
LOC105372483,-0.212424394,-0.165403013,-0.169757499,-0.167423029,-0.181651019,-0.154056203,-0.21498184,-0.137933068,-0.196369557,-0.13548429,-0.138409783,-0.120969059,-0.134810702,-0.152158443,-0.118770146,-0.156897528,-0.18769294,-0.153420912,-0.166871054,-0.136653612,-0.154235412,-0.191000951,-0.154937468,-0.160521855,-0.109485818,-0.136008167,-0.175285931,-0.131708371,-0.118932687,-0.134887961,-0.192258562,-0.131288771,-0.142227373,-0.158619675,-0.148629191,-0.129822569,-0.191562316,-0.182874715,-0.157836742,-0.143551424,-0.143299564,-0.153619417,-0.178006713,-0.168272961,-0.142341376,-0.152679419,-0.145623783,-0.176181984,-0.140193286,-0.192877407,-0.172399189,-0.130878627,-0.179324832,-0.144179642,-0.172624792,-0.144272518,-0.176593092,-0.128230416,-0.161384806,-0.135762056,-0.149130243,-0.130923155,-0.138040624,-0.130571725,-0.142931829,-0.131273671,-0.18142995,-0.147210853,-0.193197065,-0.137221422,-0.207811943,-0.144713238,-0.16144296,-0.1648667,-0.126414809,-0.160431116,-0.174792122,-0.170500743,-0.117453648,-0.124313333,-0.114364004,-0.129103006,-0.16108434,-0.130587729,-0.141610088,-0.13359603,-0.112886623,-0.142931108,-0.155791578,-0.145616603,-0.156804993,-0.163378264,-0.161851843,-0.168960052,-0.131812147,-0.190324166
NSG2,-0.212756066,-0.16453475,-0.170541778,-0.167423029,-0.18058118,-0.153380899,-0.214719574,-0.137933068,-0.197630547,-0.134032438,-0.137223169,-0.121055096,-0.135921425,-0.151779348,-0.118570457,-0.156402227,-0.187211062,-0.152672435,-0.166871054,-0.13681314,-0.154367649,-0.189813405,-0.154575416,-0.161384427,-0.109485818,-0.136683556,-0.174666783,-0.131708371,-0.118295987,-0.135173505,-0.192258562,-0.130931167,-0.144013575,-0.158768312,-0.148822391,-0.130493053,-0.189827615,-0.18214126,-0.156928646,-0.143551424,-0.140658706,-0.149575895,-0.177402576,-0.168786094,-0.141070291,-0.153077731,-0.145481652,-0.17685294,-0.140008801,-0.196127323,-0.172262077,-0.130192987,-0.1795937,-0.141941881,-0.172624792,-0.143142165,-0.176740686,-0.126938907,-0.162047758,-0.135461112,-0.147860618,-0.131831837,-0.137917972,-0.130153363,-0.143420585,-0.13140328,-0.18142995,-0.146673141,-0.194006486,-0.137221422,-0.207273752,-0.147585261,-0.162093878,-0.165153084,-0.126100448,-0.160094383,-0.174335379,-0.171075077,-0.117453648,-0.124313333,-0.113860641,-0.12877415,-0.161213805,-0.129005477,-0.141499112,-0.133834964,-0.113162303,-0.142088893,-0.155287653,-0.144281383,-0.156588538,-0.163543202,-0.160808766,-0.16862753,-0.132331656,-0.18991313
PPP4R1,0.128866877,0.169051836,0.210618104,0.217621496,0.208742893,0.131462262,0.233231442,0.136898054,0.247183366,0.108048011,0.025896699,0.098510796,0.067118768,0.180402471,0.130142267,0.13755883,0.176727466,0.111090959,0.157808941,0.229145567,0.197517085,0.213612913,0.13361794,0.148279149,0.116350012,0.106321388,0.0862421,0.111896485,0.090032485,0.141661442,0.261664878,0.117603421,0.163510889,0.091537809,0.163100143,0.08540278,0.162895,0.220606887,0.165858201,0.1362703,0.125255382,0.071273892,0.186287661,0.240181224,0.075808623,0.137490281,0.155268722,0.155102426,0.109967833,0.298220986,0.189576922,0.099039078,0.209458638,0.031132943,0.113083154,0.052408914,0.189734829,0.107562358,0.173903359,0.083551197,0.170452504,0.096398572,0.169325375,0.126023864,0.108777386,0.061584369,0.160332674,0.136880561,0.160115193,0.098684292,0.138244393,0.14950955,0.191354457,0.177076131,0.115014183,0.068378812,0.176442562,0.184820295,0.142182603,0.16100971,0.096796684,0.118196194,0.119983375,0.154826181,0.206408691,0.147032241,0.048202123,0.090643005,0.123635068,0.217118249,0.174154865,0.172599328,0.112390607,0.140285748,0.141319602,0.229343847
